,trip_id,time,rel_dist,route_id,direction_id,shape_id,geometry
739,A20171105WKD_052200_7..N97R,09:00:00,0.46711230977954055,7,0.0,7..N97R,POINT (-73.92808258681021 40.74425051281608)
740,A20171105WKD_052250_1..N03R,09:00:00,0.249479508637919,1,0.0,1..N03R,POINT (-73.99051670899867 40.7511188200038)
741,A20171105WKD_052250_1..S03R,09:00:00,0.35440232372079167,1,1.0,1..S03R,POINT (-73.94917789330901 40.82816964334835)
742,A20171105WKD_052250_6..N03R,09:00:00,0.32309478173409023,6,0.0,6..N03R,POINT (-73.96530984284587 40.76616767376628)
745,A20171105WKD_052350_3..S01R,09:00:00,0.2313970309172099,3,1.0,3..S01R,POINT (-73.98095733125588 40.7820559463447)
748,A20171105WKD_052400_3..N01R,09:00:00,0.21542983327743667,3,0.0,3..N01R,POINT (-73.94587736224599 40.66959947324337)
749,A20171105WKD_052400_6..S03R,09:00:00,0.3289600685243408,6,1.0,6..S03R,POINT (-73.91730680617417 40.80674853943263)
750,A20171105WKD_052450_4..N06R,09:00:00,0.22073543810091426,4,0.0,4..N06R,POINT (-73.99613831803039 40.69333366652376)
751,A20171105WKD_052450_7..N98R,09:00:00,0.4413818044934933,7,0.0,7..N98R,POINT (-73.938282244753 40.74962195463217)
752,A20171105WKD_052450_7..S96R,09:00:00,0.43354443034758505,7,1.0,7..S96R,POINT (-73.91876733379968 40.74317064623472)
753,A20171105WKD_052500_6..N01R,09:00:00,0.2296531136288232,6,0.0,6..N01R,POINT (-73.97137131960484 40.75785916267679)
754,A20171105WKD_052500_7..S98R,09:00:00,0.5266928418107547,7X,1.0,7..S98R,POINT (-73.92692591959508 40.74411696837038)
756,A20171105WKD_052550_2..N01R,09:00:00,0.1294805945877019,2,0.0,2..N01R,POINT (-73.96626744519044 40.672416386097)
757,A20171105WKD_052550_2..N01R,10:00:00,0.7884164211963305,2,0.0,2..N01R,POINT (-73.88921477048071 40.8349131136728)
758,A20171105WKD_052700_7..N97R,09:00:00,0.3358939030234323,7,0.0,7..N97R,POINT (-73.94470924574303 40.74432176793781)
759,A20171105WKD_052700_7..S97R,09:00:00,0.35942747128536007,7,1.0,7..S97R,POINT (-73.89591748996111 40.74637569310249)
760,A20171105WKD_052800_6..N01R,09:00:00,0.1816265073476922,6,0.0,6..N01R,POINT (-73.97943117722741 40.74970026790071)
761,A20171105WKD_052850_1..N03R,09:00:00,0.15872123435185367,1,0.0,1..N03R,POINT (-74.00241035123702 40.73429160109655)
762,A20171105WKD_052850_4..S06R,09:00:00,0.1572125880760512,4,1.0,4..S06R,POINT (-73.91223245504791 40.84786637525982)
763,A20171105WKD_052850_4..S06R,10:00:00,0.9620512595496437,4,1.0,4..S06R,POINT (-73.94533377291488 40.66957015018252)
764,A20171105WKD_052850_5..S04R,09:00:00,0.16291098347523103,5,1.0,5..S04R,POINT (-73.87392388076384 40.8415486645156)
765,A20171105WKD_052850_5..S04R,10:00:00,0.8464933501169369,5,1.0,5..S04R,POINT (-73.97195864191872 40.67649495036853)
766,A20171105WKD_052950_3..S01R,09:00:00,0.13695911621419926,3,1.0,3..S01R,POINT (-73.96144087067597 40.79695153759008)
767,A20171105WKD_052950_3..S01R,10:00:00,0.9267275000979975,3,1.0,3..S01R,POINT (-73.9060492726819 40.6629795644852)
770,A20171105WKD_052950_7..N98R,09:00:00,0.29930667995585475,7,0.0,7..N98R,POINT (-73.95551552956292 40.74300268771704)
771,A20171105WKD_053000_2..S01R,09:00:00,0.1099817047300922,2,1.0,2..S01R,POINT (-73.86743267998659 40.86292502855839)
772,A20171105WKD_053000_2..S01R,10:00:00,0.7272019574638361,2,1.0,2..S01R,POINT (-74.00972006223166 40.70605730817759)
773,A20171105WKD_053000_3..N01R,09:00:00,0.1344171327095318,3,0.0,3..N01R,POINT (-73.92301229955899 40.66507822238641)
774,A20171105WKD_053000_3..N01R,10:00:00,0.9872031728443891,3,0.0,3..N01R,POINT (-73.93553266293456 40.82134743905536)
775,A20171105WKD_053050_1..S03R,09:00:00,0.18992136016808014,1,1.0,1..S03R,POINT (-73.9271337085666 40.85834383755046)
776,A20171105WKD_053050_4..N06R,09:00:00,0.14119927492713658,4,0.0,4..N06R,POINT (-73.97501145170997 40.6807095155147)
777,A20171105WKD_053050_4..N06R,10:00:00,0.9866497675579533,4,0.0,4..N06R,POINT (-73.8814098541899 40.88257814581009)
778,A20171105WKD_053050_5..S03R,09:00:00,0.13660220412751378,5,1.0,5..S03R,POINT (-73.86707228186161 40.84904796092614)
779,A20171105WKD_053050_5..S03R,10:00:00,0.7781209718377173,5,1.0,5..S03R,POINT (-73.99181856025302 40.69265536889186)
780,A20171105WKD_053050_7..S98R,09:00:00,0.3434883936483718,7X,1.0,7..S98R,POINT (-73.8929378629154 40.74668680209528)
781,A20171105WKD_053100_6..N03R,09:00:00,0.15827635589567352,6,0.0,6..N03R,POINT (-73.98656733437635 40.73990747751154)
782,A20171105WKD_053100_6..S06R,09:00:00,0.32763380926538893,6,1.0,6..S06R,POINT (-73.95041498320218 40.78657064219924)
783,A20171105WKD_053150_1..N03R,09:00:00,0.11543583187862008,1,0.0,1..N03R,POINT (-74.00587427861922 40.72524244757368)
784,A20171105WKD_053150_2..N02R,09:00:00,0.08275784122263197,2,0.0,2..N02R,POINT (-73.95086237930515 40.66595415303154)
785,A20171105WKD_053150_2..N02R,10:00:00,0.7390394018720315,2,0.0,2..N02R,POINT (-73.90420655834247 40.81840152718985)
786,A20171105WKD_053200_6..S02R,09:00:00,0.12007358281690768,6X,1.0,6..S02R,POINT (-73.85072990568533 40.8343072876564)
787,A20171105WKD_053200_7..N97R,09:00:00,0.20168255686421888,7,0.0,7..N97R,POINT (-73.96796228815619 40.74803080150119)
791,A20171105WKD_053400_6..N01R,09:00:00,0.09160036722887073,6,0.0,6..N01R,POINT (-73.99048528981422 40.73085384074316)
793,A20171105WKD_053450_4..S06R,09:00:00,0.07364359769581504,4,1.0,4..S06R,POINT (-73.89575180162534 40.86959142344612)
794,A20171105WKD_053450_4..S06R,10:00:00,0.8537040167166523,4,1.0,4..S06R,POINT (-73.97599171293895 40.682057507272)
795,A20171105WKD_053450_7..N98R,09:00:00,0.14870065126596996,7,0.0,7..N98R,POINT (-73.97940469571317 40.75279754899656)
796,A20171105WKD_053500_6..S03R,09:00:00,0.09816246399309472,6,1.0,6..S03R,POINT (-73.88062998157797 40.82846417460205)
797,A20171105WKD_053600_7..S96R,09:00:00,0.12725103247142483,7,1.0,7..S96R,POINT (-73.86675914914302 40.74943690751677)
798,A20171105WKD_053600_7..S98R,09:00:00,0.11490311239090925,7X,1.0,7..S98R,POINT (-73.85059767746409 40.75314079872014)
799,A20171105WKD_053650_4..N43R,09:00:00,0.07695084256751222,4,0.0,4..N43R,POINT (-73.95515498255416 40.67010975860433)
800,A20171105WKD_053650_5..S03R,09:00:00,0.051084504074007754,5,1.0,5..S03R,POINT (-73.843566532079 40.87282937538743)
801,A20171105WKD_053650_5..S03R,10:00:00,0.7276234912224859,5,1.0,5..S03R,POINT (-74.01015296139518 40.69910195664651)
802,A20171105WKD_053700_1..S03R,09:00:00,0.054073008180078506,1,1.0,1..S03R,POINT (-73.90490787301958 40.87875274013086)
803,A20171105WKD_053700_2..S01R,09:00:00,0.030556115600526134,2,1.0,2..S01R,POINT (-73.85764931189848 40.89287510989292)
804,A20171105WKD_053700_2..S01R,10:00:00,0.6771972122568835,2,1.0,2..S01R,POINT (-74.00653941860516 40.72133033466692)
805,A20171105WKD_053700_3..N01R,09:00:00,0.03928506198204063,3,0.0,3..N01R,POINT (-73.89585873197714 40.66449207364745)
806,A20171105WKD_053700_3..N01R,10:00:00,0.9279155161938433,3,0.0,3..N01R,POINT (-73.94615318680822 40.806852618744)
807,A20171105WKD_053700_6..N06R,09:00:00,0.07885071125215155,6,0.0,6..N06R,POINT (-73.99774317554861 40.72157956661837)
808,A20171105WKD_053700_7..N97R,09:00:00,0.0791240766737972,7,0.0,7..N97R,POINT (-73.98935741245738 40.75617886807002)
809,A20171105WKD_053800_7..S97R,09:00:00,0.05764602980848685,7,1.0,7..S97R,POINT (-73.84032788180758 40.75634060511207)
810,A20171105WKD_053850_1..N03R,09:00:00,0.014043346708724784,1,0.0,1..N03R,POINT (-74.0150013308988 40.70468759733799)
811,A20171105WKD_053850_3..S01R,09:00:00,0.012796827155610901,3,1.0,3..S01R,POINT (-73.93553266293456 40.82134743905536)
812,A20171105WKD_053850_3..S01R,10:00:00,0.8309922131391326,3,1.0,3..S01R,POINT (-73.93182673153468 40.66883674845115)
813,A20171105WKD_053950_6..N03R,09:00:00,0.008987452187724199,6,0.0,6..N03R,POINT (-74.00315939514589 40.71460361903464)
814,A20171105WKD_053950_GS.S04R,09:00:00,0.3333333333333333,GS,1.0,GS.S04R,POINT (-73.98397605861335 40.75478441097454)
815,A20171105WKD_054000_6..S02R,09:00:00,0.0,6X,1.0,6..S02R,POINT (-73.828121 40.852462)
816,A20171105WKD_054000_7..N97R,09:00:00,0.0,7,0.0,7..N97R,POINT (-74.00191 40.755882)
817,A20171105WKD_054000_GS.N03R,09:00:00,0.0,GS,0.0,GS.N03R,POINT (-73.97918900000001 40.752769)
818,A20171105WKD_054050_2..N01R,10:00:00,0.6455818352186988,2,0.0,2..N01R,POINT (-73.9367279933624 40.81904030537822)
819,A20171105WKD_054050_4..S06R,10:00:00,0.7836894027053523,4,1.0,4..S06R,POINT (-73.99471179706276 40.6930914968995)
820,A20171105WKD_054250_4..N06R,10:00:00,0.8427874119239488,4,0.0,4..N06R,POINT (-73.91223245504791 40.84786637525982)
822,A20171105WKD_054300_3..N01R,10:00:00,0.8403832209209824,3,0.0,3..N01R,POINT (-73.96785253667878 40.79923786583031)
823,A20171105WKD_054450_1..N03R,10:00:00,0.9706688696301539,1,0.0,1..N03R,POINT (-73.9016745724215 40.88334995558956)
824,A20171105WKD_054600_1..S03R,10:00:00,0.9506691145086199,1,1.0,1..S03R,POINT (-74.01209713516039 40.71214302693863)
825,A20171105WKD_054600_2..N01R,10:00:00,0.5879995383348308,2,0.0,2..N01R,POINT (-73.95088642162251 40.80036232518668)
826,A20171105WKD_054600_6..N01R,10:00:00,0.929736615838472,6,0.0,6..N01R,POINT (-73.84075285513813 40.84132278377366)
827,A20171105WKD_054650_3..S01R,10:00:00,0.7508578739545008,3,1.0,3..S01R,POINT (-73.95606930346365 40.67025858398691)
828,A20171105WKD_054650_4..S06R,10:00:00,0.7195232857683985,4,1.0,4..S06R,POINT (-74.01340276015169 40.70157801368899)
829,A20171105WKD_054800_2..S03R,10:00:00,0.5510488090797672,2,1.0,2..S03R,POINT (-73.99116793390078 40.75022121089312)
830,A20171105WKD_054800_5..S03R,10:00:00,0.6109896033432212,5,1.0,5..S03R,POINT (-73.99010183058303 40.73247695952724)
831,A20171105WKD_054800_6..N01R,10:00:00,0.889277063062212,6,0.0,6..N01R,POINT (-73.84864092745097 40.83515189389675)
832,A20171105WKD_054850_4..N06R,10:00:00,0.742230828013708,4,0.0,4..N06R,POINT (-73.9266376183364 40.81989639558869)
834,A20171105WKD_055000_3..N01R,10:00:00,0.7269669075435445,3,0.0,3..N01R,POINT (-73.98210769094788 40.76959025601981)
835,A20171105WKD_055050_1..N03R,10:00:00,0.8697785675892071,1,0.0,1..N03R,POINT (-73.91718257217961 40.86685271334398)
836,A20171105WKD_055050_2..N01R,10:00:00,0.5188829601772594,2,0.0,2..N01R,POINT (-73.97390551080007 40.79174922420838)
838,A20171105WKD_055200_6..S03R,10:00:00,0.9640501912491035,6,1.0,6..S03R,POINT (-73.9999658744608 40.71905156746075)
839,A20171105WKD_055300_1..S03R,10:00:00,0.8759953365793877,1,1.0,1..S03R,POINT (-74.00555059787844 40.72716212335174)
840,A20171105WKD_055300_6..N01R,10:00:00,0.7950342859251074,6,0.0,6..N01R,POINT (-73.8713594931249 40.83043070363406)
841,A20171105WKD_055350_1..N03R,10:00:00,0.8005232627488515,1,0.0,1..N03R,POINT (-73.92841426573051 40.85659083540607)
842,A20171105WKD_055350_3..S01R,10:00:00,0.6701736987540855,3,1.0,3..S01R,POINT (-73.97586703398551 40.681886122262)
843,A20171105WKD_055450_2..S01R,10:00:00,0.47329735428273345,2,1.0,2..S01R,POINT (-73.97202635872772 40.79433197849821)
844,A20171105WKD_055450_4..N06R,10:00:00,0.6632306260572872,4,0.0,4..N06R,POINT (-73.94138071051222 40.7989525691743)
845,A20171105WKD_055450_4..S06R,10:00:00,0.6672525088134409,4,1.0,4..S06R,POINT (-74.00427712779873 40.71291857994567)
846,A20171105WKD_055500_5..S12R,10:00:00,0.9534117324799121,5,1.0,5..S12R,POINT (-74.0069499639847 40.71179846439622)
848,A20171105WKD_055600_3..N01R,10:00:00,0.6042720474988106,3,0.0,3..N01R,POINT (-74.00003657048111 40.7380528139372)
850,A20171105WKD_055700_2..N01R,10:00:00,0.430296023424724,2,0.0,2..N01R,POINT (-73.98522090323728 40.75894725803128)
851,A20171105WKD_055800_1..S03R,10:00:00,0.7927437747510725,1,1.0,1..S03R,POINT (-73.99617357985028 40.74337146100961)
852,A20171105WKD_055800_6..N01R,10:00:00,0.707993562576891,6,0.0,6..N01R,POINT (-73.8884524806658 40.82192488320023)
853,A20171105WKD_055950_1..N03R,10:00:00,0.6455976762792079,1,0.0,1..N03R,POINT (-73.94917789330901 40.82816964334835)
854,A20171105WKD_055950_3..N01R,10:00:00,0.4861981511091924,3,0.0,3..N01R,POINT (-74.00778462657583 40.70819934125284)
855,A20171105WKD_055950_3..S01R,10:00:00,0.5941619659079471,3,1.0,3..S01R,POINT (-73.99162637570218 40.69702270077037)
856,A20171105WKD_056050_4..N06R,10:00:00,0.5838576137391835,4,0.0,4..N06R,POINT (-73.95668614515004 40.77798851427747)
859,A20171105WKD_056100_5..S03R,10:00:00,0.4751958731889408,5,1.0,5..S03R,POINT (-73.95916279200783 40.77459461221236)
860,A20171105WKD_056150_4..S06R,10:00:00,0.5669945224847992,4,1.0,4..S06R,POINT (-73.986790445255 40.73960124934965)
861,A20171105WKD_056150_6..S02R,10:00:00,0.7143289341802388,6X,1.0,6..S02R,POINT (-73.96317761066278 40.7690903496443)
862,A20171105WKD_056200_2..S01R,10:00:00,0.38001886150150266,2,1.0,2..S01R,POINT (-73.94318753371174 40.81091608343205)
863,A20171105WKD_056200_2..S01R,11:00:00,0.9759015633182838,2,1.0,2..S01R,POINT (-73.94869466706368 40.64262301405797)
864,A20171105WKD_056300_2..N01R,10:00:00,0.33926261829162146,2,0.0,2..N01R,POINT (-74.00541620607174 40.72795917014378)
865,A20171105WKD_056300_2..N01R,11:00:00,0.980173237062966,2,0.0,2..N01R,POINT (-73.8555316182977 40.89671211591673)
866,A20171105WKD_056300_6..N01R,10:00:00,0.6222294239350962,6,0.0,6..N01R,POINT (-73.90605491698099 40.81085834132145)
867,A20171105WKD_056350_1..N03R,10:00:00,0.5863267889220917,1,0.0,1..N03R,POINT (-73.95711965926277 40.8172949680405)
869,A20171105WKD_056350_7..S97R,10:00:00,0.9423053607586895,7,1.0,7..S97R,POINT (-73.99306936618733 40.75774228761173)
870,A20171105WKD_056400_1..S03R,10:00:00,0.6907099624404822,1,1.0,1..S03R,POINT (-73.98331352087017 40.76255466465667)
871,A20171105WKD_056400_6..S03R,10:00:00,0.737708563047292,6,1.0,6..S03R,POINT (-73.97277195366905 40.75593899110486)
873,A20171105WKD_056500_4..S06R,10:00:00,0.5095290737051262,4,1.0,4..S06R,POINT (-73.97468477997793 40.7533165502084)
874,A20171105WKD_056550_6..N01R,10:00:00,0.5769206629247642,6,0.0,6..N01R,POINT (-73.91413348317577 40.80540668411319)
876,A20171105WKD_056650_3..S01R,10:00:00,0.5245710963750106,3,1.0,3..S01R,POINT (-74.00989156998888 40.70572618860955)
877,A20171105WKD_056650_4..N06R,10:00:00,0.47267737327535675,4,0.0,4..N06R,POINT (-73.97914939615103 40.75008586697199)
878,A20171105WKD_056700_1..N03R,10:00:00,0.5161305899798624,1,0.0,1..N03R,POINT (-73.96652177255976 40.80441319256051)
879,A20171105WKD_056700_7..N97R,10:00:00,0.8816563618357737,7,0.0,7..N97R,POINT (-73.85121743080585 40.75295619405804)
880,A20171105WKD_056800_3..N01R,10:00:00,0.4120789499757285,3,0.0,3..N01R,POINT (-73.99343529035851 40.69756228239931)
882,A20171105WKD_056850_2..N01R,10:00:00,0.2727980425361641,2,0.0,2..N01R,POINT (-74.00972006223166 40.70605730817759)
883,A20171105WKD_056850_2..N01R,11:00:00,0.959282760276243,2,0.0,2..N01R,POINT (-73.85966241157917 40.88924549397634)
884,A20171105WKD_056900_1..S03R,10:00:00,0.6100951459628323,1,1.0,1..S03R,POINT (-73.98148326905978 40.78039610739537)
885,A20171105WKD_056900_5..S03R,10:00:00,0.3529250280569581,5,1.0,5..S03R,POINT (-73.93022416899488 40.812831840912)
886,A20171105WKD_056950_4..N06R,10:00:00,0.3636420348193805,4,0.0,4..N06R,POINT (-73.99836524106576 40.72085329723288)
887,A20171105WKD_057000_7..S97R,10:00:00,0.8026220447597642,7,1.0,7..S97R,POINT (-73.96870800087912 40.748344659865)
888,A20171105WKD_057050_2..S01R,10:00:00,0.30860581276580995,2,1.0,2..S01R,POINT (-73.9184194725924 40.81627910929976)
889,A20171105WKD_057050_2..S01R,11:00:00,0.9379654586610411,2,1.0,2..S01R,POINT (-73.95034711717513 40.65803037476397)
892,A20171105WKD_057050_7..N97R,10:00:00,0.7734310524708539,7,0.0,7..N97R,POINT (-73.87108262104941 40.74898320311694)
893,A20171105WKD_057100_6..N01R,10:00:00,0.4658312680064248,6,0.0,6..N01R,POINT (-73.93681563763036 40.805203789917)
894,A20171105WKD_057150_1..N03R,10:00:00,0.45720902944022923,1,0.0,1..N03R,POINT (-73.97300756270791 40.79298039813301)
895,A20171105WKD_057200_4..S06R,10:00:00,0.37106635457399134,4,1.0,4..S06R,POINT (-73.94799313364319 40.78989326876569)
897,A20171105WKD_057350_7..N98R,10:00:00,0.7368164541179204,7,0.0,7..N98R,POINT (-73.88995025034369 40.74700012173201)
898,A20171105WKD_057350_7..S98R,10:00:00,0.8755542983079343,7X,1.0,7..S98R,POINT (-73.98137344259473 40.75357559309978)
900,A20171105WKD_057450_1..S03R,10:00:00,0.5136405271206641,1,1.0,1..S03R,POINT (-73.96910672977579 40.7983323589891)
901,A20171105WKD_057450_3..S01R,10:00:00,0.42652829192243136,3,1.0,3..S01R,POINT (-74.00483568780565 40.73005371685974)
902,A20171105WKD_057500_1..N03R,10:00:00,0.41022051458449726,1,0.0,1..N03R,POINT (-73.97948943589223 40.78450490492763)
903,A20171105WKD_057550_2..N01R,10:00:00,0.2073779585032445,2,0.0,2..N01R,POINT (-73.9894226312059 40.69234272340443)
904,A20171105WKD_057550_2..N01R,11:00:00,0.895357246446087,2,0.0,2..N01R,POINT (-73.86736336203026 40.86510472247029)
905,A20171105WKD_057550_4..N43R,10:00:00,0.38556069514767377,4,0.0,4..N43R,POINT (-74.00308834557346 40.71516922935633)
906,A20171105WKD_057600_3..N01R,10:00:00,0.31295243101045467,3,0.0,3..N01R,POINT (-73.97286443863229 40.67774545056984)
907,A20171105WKD_057600_6..S03R,10:00:00,0.5108211700336623,6,1.0,6..S03R,POINT (-73.94492024831216 40.7941022498328)
908,A20171105WKD_057650_7..N97R,10:00:00,0.6219530094187734,7,0.0,7..N97R,POINT (-73.89939782298173 40.74600872557783)
909,A20171105WKD_057650_7..S97R,10:00:00,0.5967840584946401,7,1.0,7..S97R,POINT (-73.93822458568053 40.74958454358018)
910,A20171105WKD_057700_2..S01R,10:00:00,0.2460879877873627,2,1.0,2..S01R,POINT (-73.89479711634195 40.82318001086085)
911,A20171105WKD_057700_2..S01R,11:00:00,0.8942008098953477,2,1.0,2..S01R,POINT (-73.95680501803 40.67040967961275)
912,A20171105WKD_057700_5..S03R,10:00:00,0.28322966491836593,5,1.0,5..S03R,POINT (-73.9083008678661 40.8162152425252)
913,A20171105WKD_057700_5..S03R,11:00:00,0.9537587779750136,5,1.0,5..S03R,POINT (-73.94957955563062 40.65088534185323)
915,A20171105WKD_057700_6..S06R,10:00:00,0.7269683763785902,6,1.0,6..S06R,POINT (-73.9838480227027 40.74364244407777)
920,A20171105WKD_057950_1..S03R,10:00:00,0.4221652552936313,1,1.0,1..S03R,POINT (-73.95825789106462 40.81573717081083)
921,A20171105WKD_057950_7..N97R,10:00:00,0.5476375478439947,7,0.0,7..N97R,POINT (-73.91316427681066 40.74396058987616)
922,A20171105WKD_058000_4..S06R,10:00:00,0.2600788792527248,4,1.0,4..S06R,POINT (-73.92695828695597 40.81921252067554)
923,A20171105WKD_058050_6..N01R,10:00:00,0.30996253241006544,6,0.0,6..N01R,POINT (-73.95962512172743 40.7739610532594)
924,A20171105WKD_058050_7..S98R,10:00:00,0.6999463584252599,7X,1.0,7..S98R,POINT (-73.95055790028438 40.74203381774069)
925,A20171105WKD_058150_4..N06R,10:00:00,0.27678737181101754,4,0.0,4..N06R,POINT (-74.01243655181582 40.70085549212079)
926,A20171105WKD_058250_1..N03R,10:00:00,0.2671607331614188,1,0.0,1..N03R,POINT (-73.9881600628855 40.75437194435484)
927,A20171105WKD_058250_3..S01R,10:00:00,0.28066420327795133,3,1.0,3..S01R,POINT (-73.98168985954254 40.76734394138695)
928,A20171105WKD_058350_7..N98R,10:00:00,0.469359561745994,7,0.0,7..N98R,POINT (-73.93475392799793 40.74637860130294)
929,A20171105WKD_058400_2..N01R,10:00:00,0.1410290989153579,2,0.0,2..N01R,POINT (-73.97035998674248 40.67437416400911)
930,A20171105WKD_058400_2..N01R,11:00:00,0.8120547982274023,2,0.0,2..N01R,POINT (-73.88147906317434 40.83970341064267)
931,A20171105WKD_058400_3..N01R,10:00:00,0.21542983327743667,3,0.0,3..N01R,POINT (-73.94587736224599 40.66959947324337)
933,A20171105WKD_058400_7..S97R,10:00:00,0.43658365450356296,7,1.0,7..S97R,POINT (-73.91031979700273 40.744798065118)
934,A20171105WKD_058450_1..S03R,10:00:00,0.3240523738363518,1,1.0,1..S03R,POINT (-73.94511124397661 40.83373805349456)
935,A20171105WKD_058450_4..N43R,10:00:00,0.27188413471693085,4,0.0,4..N43R,POINT (-74.00240556696475 40.69468365627376)
936,A20171105WKD_058450_6..S03R,10:00:00,0.3180785003511427,6,1.0,6..S03R,POINT (-73.91521980925022 40.80586604246479)
937,A20171105WKD_058500_2..S01R,10:00:00,0.16636922068451018,2,1.0,2..S01R,POINT (-73.87350818744808 40.84187800607978)
938,A20171105WKD_058500_2..S01R,11:00:00,0.8248809973160751,2,1.0,2..S01R,POINT (-73.97858292414352 40.68561031106726)
939,A20171105WKD_058500_5..S03R,10:00:00,0.1990450386482304,5,1.0,5..S03R,POINT (-73.88696479704406 40.83784225061181)
940,A20171105WKD_058500_5..S03R,11:00:00,0.9198970650174896,5,1.0,5..S03R,POINT (-73.95098381168538 40.66410407658391)
942,A20171105WKD_058600_7..S98R,10:00:00,0.48463811180042343,7X,1.0,7..S98R,POINT (-73.91907416685355 40.74320632705393)
943,A20171105WKD_058700_1..N03R,10:00:00,0.19904494404862214,1,0.0,1..N03R,POINT (-73.997271604302 40.741863289213)
944,A20171105WKD_058750_6..N01R,10:00:00,0.18988661622695083,6,0.0,6..N01R,POINT (-73.97821146079568 40.7513468309559)
945,A20171105WKD_058750_7..N97R,10:00:00,0.3358939030234323,7,0.0,7..N97R,POINT (-73.94470924574303 40.74432176793781)
946,A20171105WKD_058800_4..S06R,10:00:00,0.1624937924881869,4,1.0,4..S06R,POINT (-73.91323652167037 40.84646116821919)
949,A20171105WKD_058950_1..S03R,10:00:00,0.2097810928621677,1,1.0,1..S03R,POINT (-73.92979552990654 40.85470067135148)
951,A20171105WKD_059050_3..S01R,10:00:00,0.12638554021061746,3,1.0,3..S01R,POINT (-73.95827639613617 40.79728197523163)
952,A20171105WKD_059050_3..S01R,11:00:00,0.9570060961974135,3,1.0,3..S01R,POINT (-73.89697078256089 40.6643271508914)
953,A20171105WKD_059050_4..N06R,10:00:00,0.15139269163955815,4,0.0,4..N06R,POINT (-73.97697221900658 40.683405321298)
954,A20171105WKD_059050_4..N06R,11:00:00,0.9866497675579533,4,0.0,4..N06R,POINT (-73.8814098541899 40.88257814581009)
955,A20171105WKD_059050_6..S03R,10:00:00,0.19054841339906128,6,1.0,6..S03R,POINT (-73.89433623373849 40.81813764829046)
956,A20171105WKD_059100_2..N01R,10:00:00,0.08151166026315097,2,0.0,2..N01R,POINT (-73.95086306203966 40.66594681165852)
957,A20171105WKD_059100_2..N01R,11:00:00,0.7341891455628757,2,0.0,2..N01R,POINT (-73.90195769826188 40.8194883875904)
958,A20171105WKD_059100_3..N01R,10:00:00,0.11927669419484631,3,0.0,3..N01R,POINT (-73.91959196768531 40.66201828168447)
959,A20171105WKD_059100_3..N01R,11:00:00,0.9957343909481297,3,0.0,3..N01R,POINT (-73.93527606313094 40.8233837037571)
961,A20171105WKD_059100_7..S97R,10:00:00,0.307099267012215,7,1.0,7..S97R,POINT (-73.88613585493633 40.74740202827682)
962,A20171105WKD_059150_1..N03R,10:00:00,0.13257349496260398,1,0.0,1..N03R,POINT (-74.005235306017 40.72908316389798)
963,A20171105WKD_059150_7..N97R,10:00:00,0.2303799010241045,7,0.0,7..N97R,POINT (-73.9629908700033 40.74593841240906)
966,A20171105WKD_059300_5..S03R,10:00:00,0.09950390806427283,5,1.0,5..S03R,POINT (-73.85588859446901 40.85835610656806)
967,A20171105WKD_059300_5..S03R,11:00:00,0.838713943252959,5,1.0,5..S03R,POINT (-73.97375017283659 40.67896825341754)
969,A20171105WKD_059350_2..S01R,10:00:00,0.06999508847450303,2,1.0,2..S01R,POINT (-73.86561562376178 40.87887699342768)
970,A20171105WKD_059350_2..S01R,11:00:00,0.7480322216147299,2,1.0,2..S01R,POINT (-74.00408324700344 40.70057336902093)
971,A20171105WKD_059350_4..N06R,10:00:00,0.11128368327153133,4,0.0,4..N06R,POINT (-73.96898220837322 40.67307223081036)
972,A20171105WKD_059350_4..N06R,11:00:00,0.9195104460427931,4,0.0,4..N06R,POINT (-73.89712492607752 40.86782319451195)
973,A20171105WKD_059450_1..S03R,10:00:00,0.1023948898269125,1,1.0,1..S03R,POINT (-73.91331627125459 40.87184197890874)
975,A20171105WKD_059500_7..N97R,10:00:00,0.13584264800284065,7,0.0,7..N97R,POINT (-73.9793833297754 40.75278862027218)
976,A20171105WKD_059500_7..S98R,10:00:00,0.17786426224973412,7X,1.0,7..S98R,POINT (-73.86197870975042 40.74994211490226)
977,A20171105WKD_059600_1..N03R,10:00:00,0.05340315402116284,1,0.0,1..N03R,POINT (-74.01155441338994 40.712874303697)
978,A20171105WKD_059600_4..S06R,10:00:00,0.053105728911640025,4,1.0,4..S06R,POINT (-73.89022493287291 40.87328580784815)
979,A20171105WKD_059600_4..S06R,11:00:00,0.94782048188076,4,1.0,4..S06R,POINT (-73.94998078291698 40.66982082573712)
980,A20171105WKD_059700_3..N01R,10:00:00,0.03928506198204063,3,0.0,3..N01R,POINT (-73.89585873197714 40.66449207364745)
981,A20171105WKD_059700_3..N01R,11:00:00,0.9197260198050855,3,0.0,3..N01R,POINT (-73.94761708362682 40.80484782445681)
982,A20171105WKD_059700_7..S97R,10:00:00,0.10417715218578356,7,1.0,7..S97R,POINT (-73.84866557460582 40.75371631025234)
983,A20171105WKD_059750_6..S03R,10:00:00,0.0500955375328336,6,1.0,6..S03R,POINT (-73.87088594050756 40.83056718125123)
984,A20171105WKD_059800_6..N01R,10:00:00,0.030414332892078642,6,0.0,6..N01R,POINT (-73.99992393169229 40.71909746986124)
985,A20171105WKD_059800_6..N01R,11:00:00,0.929736615838472,6,0.0,6..N01R,POINT (-73.84075285513813 40.84132278377366)
